StreetName,FullAddress,Post_Code,County,Lat,Long,Nbrhd_Comm
Seaman,2026 Seaman Pl,95133.0,Santa Clara,37.37865604,-121.8671594,
Sierra,2026 Sierra Rd,95131.0,Santa Clara,37.38575107,-121.8724347,
Fair,1075 Fair Ave,95122.0,Santa Clara,37.32517599,-121.848423,
Summer Squash,2026 Summer Squash Wkwy,95133.0,Santa Clara,37.3800249,-121.8658217,
Tampa,2026 Tampa Way,95122.0,Santa Clara,37.32759438,-121.8318941,
Tobago,2026 Tobago Ave,95122.0,Santa Clara,37.32220666,-121.8399113,
Tradan,2026 Tradan Dr,95132.0,Santa Clara,37.40148718,-121.8830179,
Treewood,2026 Treewood Ln,95132.0,Santa Clara,37.41354426,-121.8679661,
Wendover,2026 Wendover Ln,95121.0,Santa Clara,37.30160693,-121.7964034,
Wente,2026 Wente Pl,95125.0,Santa Clara,37.29720585,-121.9281074,
McKean,20260 McKean Rd,95120.0,Santa Clara,37.19895233,-121.8199759,
Santa Teresa,20260 Via Santa Teresa,95120.0,Santa Clara,37.21535422,-121.8286997,
Fleetwood,1075 Fleetwood Dr,95120.0,Santa Clara,37.23070102,-121.8691612,
Santa Teresa,20261 Via Santa Teresa,95120.0,Santa Clara,37.21631122,-121.8289149,
Agave,2027 Agave Way,95133.0,Santa Clara,37.37980372,-121.8639625,
Autumntree,2027 Autumntree Ct,95131.0,Santa Clara,37.39110322,-121.8802895,
Barrett,2027 Barrett Ave,95124.0,Santa Clara,37.25596369,-121.9324302,
Bluejacket,2027 Bluejacket Way,95133.0,Santa Clara,37.37754293,-121.8655505,
Camden,2027 Camden Ave,95124.0,Santa Clara,37.26267881,-121.9325333,
Camperdown,2027 Camperdown Way,95121.0,Santa Clara,37.30607445,-121.7997147,
Castlebury,2027 Castlebury Dr,95116.0,Santa Clara,37.35631852,-121.8506541,
Cherrystone,2027 Cherrystone Dr,95128.0,Santa Clara,37.33611716,-121.9376867,
Cranworth,2027 Cranworth Cir,95121.0,Santa Clara,37.30435606,-121.7995393,
Foxchase,1075 Foxchase Dr,95123.0,Santa Clara,37.25346205,-121.8741396,
San Antonio,2027 E San Antonio St,95116.0,Santa Clara,37.35420599,-121.8452342,
Ellen,2027 Ellen Ave,95125.0,Santa Clara,37.29569478,-121.8861595,
Elmgrove,2027 Elmgrove Ln,95130.0,Santa Clara,37.28486354,-121.9905104,
Flickinger,2027 Flickinger Way,95131.0,Santa Clara,37.39864976,-121.8845656,
Flintcrest,2027 Flintcrest Dr,95148.0,Santa Clara,37.34206167,-121.803883,
Folle Blanche,2027 Folle Blanche Dr,95135.0,Santa Clara,37.28939488,-121.7614957,
Foxhall,2027 Foxhall Loop,95125.0,Santa Clara,37.29682227,-121.9256045,
Heather Glen,2027 Heather Glen Dr,95130.0,Santa Clara,37.2860743,-121.9859416,
Inman,2027 Inman Way,95122.0,Santa Clara,37.32985547,-121.8284535,
Johnston,2027 Johnston Ave,95125.0,Santa Clara,37.2968007,-121.8836978,
Foxhurst,1075 Foxhurst Way,95120.0,Santa Clara,37.20056974,-121.8401174,
Laddie,2027 Laddie Way,95121.0,Santa Clara,37.30996497,-121.8018986,
Lanai,2027 Lanai Ave,95122.0,Santa Clara,37.32596318,-121.834435,
Lockwood,2027 Lockwood Dr,95132.0,Santa Clara,37.41524792,-121.8605454,
Los Gatos-Almaden,2027 Los Gatos-Almaden Rd,95124.0,Santa Clara,37.2437897,-121.9325199,
Lynwood,2027 Lynwood Ter,95128.0,Santa Clara,37.33295071,-121.9362889,
Malden,2027 Malden Ave,95122.0,Santa Clara,37.32243113,-121.8398051,
Mardel,2027 Mardel Ln,95128.0,Santa Clara,37.30709039,-121.9283647,
Mt Pleasant,2027 Mt Pleasant Rd,95148.0,Santa Clara,37.34686762,-121.7919981,
Glen Echo,1075 Glen Echo Ave,95125.0,Santa Clara,37.30506658,-121.9103511,
Nero,2027 Nero Ct,95008.0,Santa Clara,37.28528533,-121.9719995,
Nunes,2027 Nunes Dr,95131.0,Santa Clara,37.39043016,-121.8773213,
Ocala,2027 Ocala Ave,95122.0,Santa Clara,37.3354104,-121.828702,
O'Toole,2027 O'Toole Ave,95131.0,Santa Clara,37.38756447,-121.9073058,
Pleasant Lake,2027 Pleasant Lake Ct,95148.0,Santa Clara,37.34157599,-121.8047952,
Pollen,2027 Pollen Ct,95131.0,Santa Clara,37.38182178,-121.8705485,
Puerto Limon,2027 Puerto Limon Ct,95116.0,Santa Clara,37.35851256,-121.8520685,
Purcell,2027 Purcell Pl,95131.0,Santa Clara,37.38941378,-121.8765585,
Ridgemont,2027 Ridgemont Dr,95148.0,Santa Clara,37.34073364,-121.8102187,
Hamline,1075 Hamline St,95126.0,Santa Clara,37.3440527,-121.9260075,
Sarasota,2027 Sarasota Way,95122.0,Santa Clara,37.32550071,-121.8351387,
Seaman,2027 Seaman Pl,95133.0,Santa Clara,37.378958,-121.8676129,
Shellback,2027 Shellback Pl,95133.0,Santa Clara,37.37695461,-121.8650402,
White,2027 S White Rd,95148.0,Santa Clara,37.34193031,-121.8068283,
Starfish,2027 Starfish Ct,95148.0,Santa Clara,37.34174752,-121.8086301,
Stonewood,2027 Stonewood Ln,95132.0,Santa Clara,37.41610319,-121.8630972,
Supreme,2027 Supreme Dr,95148.0,Santa Clara,37.33855393,-121.8174666,
Swansea,2027 Swansea Ct,95132.0,Santa Clara,37.41604998,-121.8555377,
Tampa,2027 Tampa Way,95122.0,Santa Clara,37.32728841,-121.8323082,
O'Connor,100 O'Connor Dr Ste 23,95128.0,Santa Clara,37.32386282,-121.9380614,
Happy Valley,1075 Happy Valley Ave,95129.0,Santa Clara,37.30687676,-121.9910212,
Wendover,2027 Wendover Ln,95121.0,Santa Clara,37.30129572,-121.7969269,
Hedding,2027 W Hedding St,95128.0,Santa Clara,37.33167846,-121.9353908,
Almaden,2028 Almaden Rd,95125.0,Santa Clara,37.29842826,-121.8802951,
Bering,2028 Bering Dr,95131.0,Santa Clara,37.37693063,-121.9161614,
Bikini,2028 Bikini Ave,95122.0,Santa Clara,37.32296172,-121.8387457,
Bluejacket,2028 Bluejacket Way,95133.0,Santa Clara,37.37720251,-121.8652636,
Castlebury,2028 Castlebury Dr,95116.0,Santa Clara,37.35616818,-121.8505116,
Cinderella,2028 Cinderella Ln,95116.0,Santa Clara,37.3456328,-121.8390566,
Coastland,2028 Coastland Ave,95125.0,Santa Clara,37.29663528,-121.8840592,
Harebell,1075 Harebell Pl,95131.0,Santa Clara,37.37919695,-121.8962279,
Curtner,2028 Curtner Ave,95124.0,Santa Clara,37.27233671,-121.9320748,
Edgegate,2028 Edgegate Dr,95122.0,Santa Clara,37.32167587,-121.8189248,
Evelyn,2028 Evelyn Ave,95122.0,Santa Clara,37.33562033,-121.8289422,
Flint,2028 Flint Ave,95148.0,Santa Clara,37.34417456,-121.7967136,
Flintcrest,2028 Flintcrest Dr,95148.0,Santa Clara,37.34234483,-121.8034533,
Flintfield,2028 Flintfield Dr,95148.0,Santa Clara,37.34729798,-121.793342,
Folle Blanche,2028 Folle Blanche Dr,95135.0,Santa Clara,37.28937769,-121.7616918,
Foxhall,2028 Foxhall Loop,95125.0,Santa Clara,37.29691188,-121.9256058,
Foxworthy,2028 Foxworthy Ave,95124.0,Santa Clara,37.26703011,-121.9328587,
Harbor View,2028 Harbor View Ave,95122.0,Santa Clara,37.32769846,-121.8244199,
Hazelwood,1075 Hazelwood Ave,95125.0,Santa Clara,37.29568561,-121.8906867,
Heatherdale,2028 Heatherdale Ave,95128.0,Santa Clara,37.33707979,-121.9382398,
Huran,2028 Huran Dr,95122.0,Santa Clara,37.32922555,-121.8288616,
Lanai,2028 Lanai Ave,95122.0,Santa Clara,37.3262271,-121.8339974,
Lavonne,2028 Lavonne Ave,95116.0,Santa Clara,37.34825288,-121.8410908,
Leon,2028 Leon Dr,95128.0,Santa Clara,37.30583861,-121.92835,
Liberia,2028 Liberia Cir,95116.0,Santa Clara,37.35785249,-121.8514484,
Lincoln,2028 Lincoln Ave,95125.0,Santa Clara,37.29409508,-121.8902902,
Lucretia,2028 Lucretia Ave,95122.0,Santa Clara,37.31842754,-121.8438022,
Majestic,2028 Majestic Way,95132.0,Santa Clara,37.41391652,-121.8558021,
Malden,2028 Malden Ave,95122.0,Santa Clara,37.32271823,-121.8394871,
Keldon,1075 Keldon Dr,95121.0,Santa Clara,37.3122891,-121.8374564,
McDaniel,2028 McDaniel Ave Unit 1,95128.0,Santa Clara,37.32825975,-121.9338089,
McDaniel,2028 McDaniel Ave Unit 2,95128.0,Santa Clara,37.32825933,-121.9338433,
McDaniel,2028 McDaniel Ave Unit 3,95128.0,Santa Clara,37.32825891,-121.9338777,
McDaniel,2028 McDaniel Ave Unit 4,95128.0,Santa Clara,37.32825849,-121.9339121,
Nottoway,2028 Nottoway Ave,95116.0,Santa Clara,37.34557607,-121.8385742,
Park Royal,2028 Park Royal Dr,95125.0,Santa Clara,37.28588354,-121.9122836,
Pollen,2028 Pollen Ct,95131.0,Santa Clara,37.38178839,-121.8701977,
Puerto Limon,2028 Puerto Limon Ct,95116.0,Santa Clara,37.35820472,-121.8517853,
Purcell,2028 Purcell Pl,95131.0,Santa Clara,37.3891505,-121.8762947,
Kelly,1075 Kelly Dr,95129.0,Santa Clara,37.3069894,-121.9920421,
Ridgemont,2028 Ridgemont Dr,95148.0,Santa Clara,37.34085283,-121.8097627,
Shellback,2028 Shellback Pl,95133.0,Santa Clara,37.37668566,-121.8645879,
7th,2028 S 7th St,95112.0,Santa Clara,37.31005045,-121.8595471,
Starfish,2028 Starfish Ct,95148.0,Santa Clara,37.3417905,-121.8081979,
Summer Squash,2028 Summer Squash Wkwy,95133.0,Santa Clara,37.38016825,-121.8656803,
Tradan,2028 Tradan Dr,95132.0,Santa Clara,37.4014428,-121.8829546,
University,2028 University Ave,95128.0,Santa Clara,37.32966584,-121.9342573,
D'Este,2028 Via D'Este,95008.0,Santa Clara,37.28568397,-121.9676949,
Keltner,1075 Keltner Ave,95117.0,Santa Clara,37.30687814,-121.9681324,
Villagetree,2028 Villagetree Dr,95131.0,Santa Clara,37.39062651,-121.8775266,
Waverly,2028 Waverly Ave,95122.0,Santa Clara,37.32946365,-121.8232484,
Wente,2028 Wente Pl,95125.0,Santa Clara,37.29716304,-121.9281787,
Woodard,2028 Woodard Rd,95124.0,Santa Clara,37.26007429,-121.9320804,
Santa Teresa,20280 Via Santa Teresa,95120.0,Santa Clara,37.21498521,-121.8276144,
Santa Teresa,20281 Via Santa Teresa,95120.0,Santa Clara,37.21597522,-121.8278863,
Alum Rock,2029 Alum Rock Ave,95116.0,Santa Clara,37.35639393,-121.8488235,
Kitchener,1075 Kitchener Cir,95121.0,Santa Clara,37.29248355,-121.8168137,
Bel Air,2029 Bel Air Ave,95128.0,Santa Clara,37.33220458,-121.93605,
Camden,2029 Camden Ave,95124.0,Santa Clara,37.26227441,-121.9333399,
Castlebury,2029 Castlebury Dr,95116.0,Santa Clara,37.35630456,-121.8506455,
Coastland,2029 Coastland Ave,95125.0,Santa Clara,37.29638725,-121.8845864,
Conifer,2029 Conifer Ln,95132.0,Santa Clara,37.41546392,-121.8640158,
Croner,2029 Croner Pl,95131.0,Santa Clara,37.38901911,-121.8761382,
San Antonio,2029 E San Antonio St,95116.0,Santa Clara,37.35416961,-121.8452924,
Emory,2029 Emory St,95128.0,Santa Clara,37.32935966,-121.9341916,
Leslie,1075 Leslie Dr,95117.0,Santa Clara,37.30680497,-121.9749786,
Evelyn,2029 Evelyn Ave,95122.0,Santa Clara,37.3359766,-121.8293035,
Flickinger,2029 Flickinger Way,95131.0,Santa Clara,37.39868485,-121.8845597,
Flintfield,2029 Flintfield Dr,95148.0,Santa Clara,37.34699312,-121.7936655,
Folle Blanche,2029 Folle Blanche Dr,95135.0,Santa Clara,37.28935797,-121.7618447,
Foxhall,2029 Foxhall Loop,95125.0,Santa Clara,37.29685961,-121.9255481,
Gana,2029 Gana Ct,95148.0,Santa Clara,37.34176647,-121.8078006,
Glen Una,2029 Glen Una Ave,95125.0,Santa Clara,37.29517238,-121.887866,
Harbor View,2029 Harbor View Ave,95122.0,Santa Clara,37.32814173,-121.8246136,
Hayworth,2029 Hayworth Dr,95148.0,Santa Clara,37.3435971,-121.801968,
Huran,2029 Huran Dr,95122.0,Santa Clara,37.32898165,-121.8292428,
Lincoln,1075 Lincoln Ave,95125.0,Santa Clara,37.30947166,-121.9025782,
Inman,2029 Inman Way,95122.0,Santa Clara,37.32974173,-121.828587,
Kilchoan,2029 Kilchoan Way,95122.0,Santa Clara,37.32314148,-121.8385594,
Lavonne,2029 Lavonne Ave,95116.0,Santa Clara,37.34856217,-121.8415487,
Los Gatos-Almaden,2029 Los Gatos-Almaden Rd,95124.0,Santa Clara,37.24374504,-121.9326388,
Mandelay,2029 Mandelay Pl,95138.0,Santa Clara,37.29712084,-121.7807642,
McDaniel,2029 McDaniel Ave,95128.0,Santa Clara,37.32868593,-121.9339514,
Newton,2029 Newton Ave,95122.0,Santa Clara,37.34167311,-121.8348305,
Nottoway,2029 Nottoway Ave,95116.0,Santa Clara,37.34583721,-121.8381625,
Old Piedmont,2029 Old Piedmont Rd,95132.0,Santa Clara,37.41675079,-121.8541739,
Lincoln,1075 Lincoln Ct,95125.0,Santa Clara,37.29213429,-121.8879532,
O'Toole,2029 O'Toole Ave,95131.0,Santa Clara,37.38766157,-121.9071905,
Panama,2029 Panama Ave,95122.0,Santa Clara,37.32643347,-121.8337314,
Park Royal,2029 Park Royal Dr,95125.0,Santa Clara,37.28535768,-121.9131301,
Del Sol,2029 Paseo Del Sol,95124.0,Santa Clara,37.26391158,-121.9357261,
Pepper,2029 Pepper Way,95133.0,Santa Clara,37.38014283,-121.8651459,
Puerto Limon,2029 Puerto Limon Ct,95116.0,Santa Clara,37.35846449,-121.8520206,
Rigoletto,2029 Rigoletto Dr,95122.0,Santa Clara,37.32217091,-121.8171083,
Sunset View,2029 Sunset View Pl,95116.0,Santa Clara,37.35357802,-121.8467746,
Terilyn,2029 Terilyn Ave,95122.0,Santa Clara,37.32510438,-121.8358162,
O'Connor,100 O'Connor Dr Ste 25,95128.0,Santa Clara,37.3238907,-121.9380276,
Louise,1075 Louise Ave,95125.0,Santa Clara,37.30018367,-121.8932094,
University,2029 University Way,95128.0,Santa Clara,37.33072377,-121.9351482,
Villagetree,2029 Villagetree Dr,95131.0,Santa Clara,37.39091806,-121.8779351,
Willester,2029 Willester Ave,95124.0,Santa Clara,37.26661611,-121.9326873,
Wonderama,2029 Wonderama Dr,95148.0,Santa Clara,37.33908736,-121.8152332,
Woodglen,2029 Woodglen Dr,95130.0,Santa Clara,37.28551589,-121.9847117,
Arbor Valley,203 Arbor Valley Ct,95119.0,Santa Clara,37.22920846,-121.7817492,
Espana,203 Avenida Espana,95139.0,Santa Clara,37.22167907,-121.7685948,
Beegum,203 Beegum Way,95123.0,Santa Clara,37.24945093,-121.8133525,
Benbow,203 Benbow Ave,95123.0,Santa Clara,37.24622522,-121.8101812,
Bendorf,203 Bendorf Dr,95111.0,Santa Clara,37.25945715,-121.8040902,
Luther,1075 Luther Ave,95126.0,Santa Clara,37.32815157,-121.9106761,
Birch Ridge,203 Birch Ridge Cir,95123.0,Santa Clara,37.24990538,-121.8557531,
Brentwood,203 Brentwood Dr,95131.0,Santa Clara,37.39822746,-121.9062663,
Brooklyn,203 Brooklyn Ave,95128.0,Santa Clara,37.32731367,-121.9285535,
Burning Tree,203 Burning Tree Dr,95119.0,Santa Clara,37.22817487,-121.780296,
Blossom Hill,165 Blossom Hill Rd Spc 203,95123.0,Santa Clara,37.25269244,-121.8102833,
Cannikin,203 Cannikin Ct,95116.0,Santa Clara,37.35400013,-121.8434755,
Castillon,203 Castillon Way,95119.0,Santa Clara,37.2346591,-121.792,
Charity,203 Charity Ct,95116.0,Santa Clara,37.34983739,-121.8516595,
Chateau La Salle,203 Chateau La Salle Dr,95111.0,Santa Clara,37.29407779,-121.8561811,
Marilla,1075 Marilla Ave,95129.0,Santa Clara,37.30725106,-121.9846528,
Checkers,203 Checkers Dr,95116.0,Santa Clara,37.35852295,-121.853864,
Cleaves,203 Cleaves Ave,95126.0,Santa Clara,37.32589898,-121.9073969,
Colibri,203 Colibri Ct,95119.0,Santa Clara,37.2314882,-121.7852031,
Coy,203 Coy Dr 1,95123.0,Santa Clara,37.25559093,-121.8228043,
Coy,203 Coy Dr 2,95123.0,Santa Clara,37.25562446,-121.8228026,
Coy,203 Coy Dr 3,95123.0,Santa Clara,37.2556985,-121.8228032,
Coy,203 Coy Dr 4,95123.0,Santa Clara,37.25573235,-121.8228031,
Monterey,6130 Monterey Rd Spc 203,95138.0,Santa Clara,37.23912243,-121.7675643,
Maxey,1075 Maxey Dr,95132.0,Santa Clara,37.39422542,-121.8452854,
Di Salvo,203 Di Salvo Ave,95128.0,Santa Clara,37.32472573,-121.9373488,
El Bosque,203 El Bosque Dr,95134.0,Santa Clara,37.41337379,-121.94298,
Ellyridge,203 Ellyridge Ct,95123.0,Santa Clara,37.25677824,-121.8252057,
Fairway Glen,203 Fairway Glen Ln,95139.0,Santa Clara,37.22444755,-121.7763177,
French,203 French Ct,95139.0,Santa Clara,37.22162167,-121.7654688,
Giddings,203 Giddings Ct,95139.0,Santa Clara,37.21996797,-121.76457,
Grayson,203 Grayson Ter,95126.0,Santa Clara,37.32793564,-121.9044965,
Great Oak,203 Great Oak Way,95123.0,Santa Clara,37.25486144,-121.8116953,
Mazzone,1075 Mazzone Dr,95120.0,Santa Clara,37.23413739,-121.868455,
Herlong,203 Herlong Ave,95123.0,Santa Clara,37.24408289,-121.8104777,
Jose Figueres,203 Jose Figueres Ave,95116.0,Santa Clara,37.36140638,-121.8511862,
Josefa,203 Josefa St,95110.0,Santa Clara,37.3267199,-121.8995586,
Kenbrook,203 Kenbrook Cir,95111.0,Santa Clara,37.28717949,-121.8402836,
La Rossa,203 La Rossa Ct,95125.0,Santa Clara,37.3089399,-121.8777744,
Martinvale,203 Martinvale Ln,95119.0,Santa Clara,37.22887058,-121.780829,
Mountain Springs,203 Mountain Springs Dr,95136.0,Santa Clara,37.28215938,-121.8626348,
Mountain View,203 Mountain View Ave,95127.0,Santa Clara,37.3795969,-121.8239115,
New River,203 New River Dr,95119.0,Santa Clara,37.22596474,-121.7788407,
McKay,1075 McKay Dr,95131.0,Santa Clara,37.38766878,-121.8955218,
12th,203 N 12th St,95112.0,Santa Clara,37.34465526,-121.8814872,
26th,203 N 26th St,95116.0,Santa Clara,37.35063099,-121.8690077,
27th,203 N 27th St,95116.0,Santa Clara,37.35107609,-121.8680794,
5th,203 N 5th St Unit 1,95112.0,Santa Clara,37.34123535,-121.8888654,
5th,203 N 5th St Unit 2,95112.0,Santa Clara,37.34123494,-121.8888998,
5th,203 N 5th St Unit 3,95112.0,Santa Clara,37.3412624,-121.8889003,
Merle,1075 Merle Ave,95125.0,Santa Clara,37.31009931,-121.8996012,
Autumn,203 N Autumn St Unit 1,95110.0,Santa Clara,37.33507067,-121.9017223,
Autumn,203 N Autumn St Unit 2,95110.0,Santa Clara,37.33507026,-121.9017567,
Autumn,203 N Autumn St Unit 3,95110.0,Santa Clara,37.33506985,-121.9017911,
Michigan,1075 Michigan Ave,95125.0,Santa Clara,37.30356966,-121.8959664,
Autumn,203 N Autumn St Unit 4,95110.0,Santa Clara,37.33506944,-121.9018255,
Claremont,203 N Claremont Ave,95127.0,Santa Clara,37.37498559,-121.8280529,
Olive Hill,203 Olive Hill Dr,95125.0,Santa Clara,37.29735133,-121.8668222,
Omira,203 Omira Dr,95123.0,Santa Clara,37.25080082,-121.8129413,
Pecan Grove,203 Pecan Grove Ct,95123.0,Santa Clara,37.25607423,-121.8232313,
Pemba,203 Pemba Ct,95119.0,Santa Clara,37.2336515,-121.7897252,
Pinot,203 Pinot Ct,95119.0,Santa Clara,37.22969109,-121.7825969,
Prague,203 Prague Dr,95119.0,Santa Clara,37.22794204,-121.7878074,
Micro,1075 Micro Ct,95120.0,Santa Clara,37.20002637,-121.8339227,
Rhodes,203 Rhodes Ct,95126.0,Santa Clara,37.33295191,-121.9074083,
Rio De Joyas,203 Rio De Joyas,95121.0,Santa Clara,37.30180644,-121.813497,
Roundtable,203 Roundtable Dr,95111.0,Santa Clara,37.26098009,-121.8033118,
San Pedro,203 San Pedro Cir,95110.0,Santa Clara,37.34448452,-121.9009887,
Sedona,203 Sedona Pl,95116.0,Santa Clara,37.3483596,-121.8547981,
Shadow Dance,203 Shadow Dance Dr,95110.0,Santa Clara,37.31058347,-121.879004,
Sherry,203 Sherry Ct,95119.0,Santa Clara,37.23012081,-121.7833462,
Siderno,203 Siderno Ct,95111.0,Santa Clara,37.29025871,-121.8541013,
14th,203 S 14th St,95112.0,Santa Clara,37.33905349,-121.8747913,
Minoru,1075 Minoru Dr,95120.0,Santa Clara,37.19760675,-121.8300335,
18th,203 S 18th St,95116.0,Santa Clara,37.34054809,-121.8701096,
19th,203 S 19th St,95116.0,Santa Clara,37.34106945,-121.869271,
21st,203 S 21st St,95116.0,Santa Clara,37.34218305,-121.8674714,
23rd,203 S 23rd St,95116.0,Santa Clara,37.34328564,-121.8657361,
King,203 S King Rd,95116.0,Santa Clara,37.34948617,-121.8527277,
Sunwood Meadows,203 Sunwood Meadows Pl,95119.0,Santa Clara,37.22751404,-121.7734679,
Vineyard,203 Vineyard Dr,95119.0,Santa Clara,37.23061735,-121.7840289,
Whirlaway,203 Whirlaway Dr,95111.0,Santa Clara,37.26386823,-121.8088811,
Winter,203 Winter Ln,95138.0,Santa Clara,37.25232844,-121.7949083,
Wyandotte,203 Wyandotte Dr,95123.0,Santa Clara,37.24479422,-121.8101634,
O'Connor,100 O'Connor Dr Ste 27,95128.0,Santa Clara,37.32386409,-121.9379583,
Nevada,1075 Nevada Ave,95125.0,Santa Clara,37.30212474,-121.8942812,
Admiral,2030 Admiral Pl,95133.0,Santa Clara,37.37775551,-121.8657572,
Anthony,2030 Anthony Dr,95008.0,Santa Clara,37.2852479,-121.9723618,
Beatrice,2030 Beatrice Ct Unit 1,95128.0,Santa Clara,37.30900169,-121.9284961,
Beatrice,2030 Beatrice Ct Unit 2,95128.0,Santa Clara,37.30897465,-121.9284612,
Beatrice,2030 Beatrice Ct Unit 3,95128.0,Santa Clara,37.30900253,-121.9284273,
Beatrice,2030 Beatrice Ct Unit 4,95128.0,Santa Clara,37.30897507,-121.9284268,
Beatrice,2030 Beatrice Ct Unit 5,95128.0,Santa Clara,37.30897423,-121.9284956,
Beatrice,2030 Beatrice Ct Unit 6,95128.0,Santa Clara,37.30900211,-121.9284617,
Camden,2030 Camden Ave,95124.0,Santa Clara,37.26135405,-121.9327658,
Niguel,1075 Niguel Ln,95138.0,Santa Clara,37.24211328,-121.764187,
Casa Mia,2030 Casa Mia Dr,95124.0,Santa Clara,37.2660961,-121.9339617,
Castlebury,2030 Castlebury Dr,95116.0,Santa Clara,37.35618973,-121.8504413,
Clarmar,2030 Clarmar Way Unit 1,95128.0,Santa Clara,37.32604481,-121.9338518,
Clarmar,2030 Clarmar Way Unit 2,95128.0,Santa Clara,37.32604439,-121.9338862,
Clarmar,2030 Clarmar Way Unit 3,95128.0,Santa Clara,37.32604397,-121.9339206,
Clarmar,2030 Clarmar Way Unit 4,95128.0,Santa Clara,37.3260181,-121.9338864,
Clarmar,2030 Clarmar Way Unit 5,95128.0,Santa Clara,37.32601768,-121.9339208,
Clarmar,2030 Clarmar Way Unit 6,95128.0,Santa Clara,37.32601725,-121.9339552,
Clarmar,2030 Clarmar Way Unit 7,95128.0,Santa Clara,37.32601683,-121.9339896,
Clarmar,2030 Clarmar Way Unit 8,95128.0,Santa Clara,37.32601735,-121.9338512,
Noble,1075 Noble Ave,95132.0,Santa Clara,37.39612936,-121.8368409,
Colusa,2030 Colusa Way,95130.0,Santa Clara,37.28453888,-121.9910207,
Concourse,2030 Concourse Dr,95131.0,Santa Clara,37.39613231,-121.8929621,
Cove,2030 Cove Ct,95148.0,Santa Clara,37.34131538,-121.8092346,
Cranworth,2030 Cranworth Cir,95121.0,Santa Clara,37.30400912,-121.7991132,
Croner,2030 Croner Pl,95131.0,Santa Clara,37.3887511,-121.8758558,
Curtner,2030 Curtner Ave,95124.0,Santa Clara,37.27236027,-121.9320982,
Danderhall,2030 Danderhall Way,95121.0,Santa Clara,37.31048962,-121.8012134,
Ellen,2030 Ellen Ave,95125.0,Santa Clara,37.29590137,-121.8856642,
Evans,2030 Evans Ln Unit 1,95125.0,Santa Clara,37.29722764,-121.876083,
Evans,2030 Evans Ln Unit 2,95125.0,Santa Clara,37.2971911,-121.876139,
Evans,2030 Evans Ln Unit 3,95125.0,Santa Clara,37.29715803,-121.8761943,
Evans,2030 Evans Ln Unit 4,95125.0,Santa Clara,37.29712442,-121.8762483,
Evans,2030 Evans Ln Unit 5,95125.0,Santa Clara,37.29708815,-121.876301,
Evans,2030 Evans Ln Unit 6,95125.0,Santa Clara,37.29705241,-121.8763566,
Flintbury,2030 Flintbury Ct,95148.0,Santa Clara,37.3433043,-121.8021432,
Folle Blanche,2030 Folle Blanche Dr,95135.0,Santa Clara,37.28933795,-121.7620963,
Forest,2030 Forest Ave,95128.0,Santa Clara,37.32677441,-121.9340521,
Forest,2030 Forest Ave Ste 100,95128.0,Santa Clara,37.32675308,-121.9341353,
Normington,1075 Normington Way,95136.0,Santa Clara,37.27002449,-121.8741514,
Forest,2030 Forest Ave Ste 110,95128.0,Santa Clara,37.32678054,-121.9341358,
Forest,2030 Forest Ave Ste 210,95128.0,Santa Clara,37.3267535,-121.9341009,
Fortune,2030 Fortune Dr,95131.0,Santa Clara,37.40008606,-121.8953437,
Fortune,2030 Fortune Dr 100,95131.0,Santa Clara,37.40038744,-121.8953824,
